state,zip_code,zip_url,latitude,longitude,population,house_value,household_income
VA,23608,https://www.zip-codes.com/zip-code/23608/zip-code-23608.asp,37.154698000000000,-76.545796,47842,187500,53260
VA,23651,https://www.zip-codes.com/zip-code/23651/zip-code-23651.asp,37.008378,-76.30475900000000,725,0,87500
VA,23661,https://www.zip-codes.com/zip-code/23661/zip-code-23661.asp,37.007832,-76.386636,14438,160700,46123
VA,23662,https://www.zip-codes.com/zip-code/23662/zip-code-23662.asp,37.135436,-76.353588,12901,326100,97146
VA,23663,https://www.zip-codes.com/zip-code/23663/zip-code-23663.asp,37.033959,-76.3196,15388,154500,48353
VA,23664,https://www.zip-codes.com/zip-code/23664/zip-code-23664.asp,37.068666,-76.289951,10911,212600,67857
VA,23665,https://www.zip-codes.com/zip-code/23665/zip-code-23665.asp,37.088047,-76.386472,5030,0,63235
VA,23666,https://www.zip-codes.com/zip-code/23666/zip-code-23666.asp,37.062782,-76.40522,56291,191600,55962
VA,23669,https://www.zip-codes.com/zip-code/23669/zip-code-23669.asp,37.050603,-76.349191,41770,196800,53574
VA,23690,https://www.zip-codes.com/zip-code/23690/zip-code-23690.asp,37.237163,-76.55165,3494,250400,49509
VA,23691,https://www.zip-codes.com/zip-code/23691/zip-code-23691.asp,37.24371,-76.579466,123,0,0
VA,23692,https://www.zip-codes.com/zip-code/23692/zip-code-23692.asp,37.178494,-76.470709,20131,324700,86289
VA,23693,https://www.zip-codes.com/zip-code/23693/zip-code-23693.asp,37.121112,-76.447328,25165,350700,103333
VA,23696,https://www.zip-codes.com/zip-code/23696/zip-code-23696.asp,37.191757,-76.426592,3830,375200,92333
VA,23701,https://www.zip-codes.com/zip-code/23701/zip-code-23701.asp,36.812324,-76.36945,25377,166500,51687
VA,23702,https://www.zip-codes.com/zip-code/23702/zip-code-23702.asp,36.804031,-76.323415,12664,135600,39896
VA,23703,https://www.zip-codes.com/zip-code/23703/zip-code-23703.asp,36.881148000000000,-76.37447,27525,213800,66614
VA,23704,https://www.zip-codes.com/zip-code/23704/zip-code-23704.asp,36.82201,-76.317128,20730,144000,35538
VA,23707,https://www.zip-codes.com/zip-code/23707/zip-code-23707.asp,36.841234,-76.336338,15483,167200,45049
VA,23708,https://www.zip-codes.com/zip-code/23708/zip-code-23708.asp,36.848233,-76.30621,3,0,0
VA,23801,https://www.zip-codes.com/zip-code/23801/zip-code-23801.asp,37.23526500000000,-77.33733200000000,5788,220300,62864
VA,23803,https://www.zip-codes.com/zip-code/23803/zip-code-23803.asp,37.205962,-77.46609000000000,45128,137500,40956
VA,23805,https://www.zip-codes.com/zip-code/23805/zip-code-23805.asp,37.117515,-77.405858,20818,161500,51748
VA,23821,https://www.zip-codes.com/zip-code/23821/zip-code-23821.asp,36.883408,-77.925096,1580,108900,48176
VA,23824,https://www.zip-codes.com/zip-code/23824/zip-code-23824.asp,37.084758,-77.954306,7540,141600,40944
VA,23827,https://www.zip-codes.com/zip-code/23827/zip-code-23827.asp,36.611606,-77.203756,1178,128900,50769
VA,23828,https://www.zip-codes.com/zip-code/23828/zip-code-23828.asp,36.594426,-77.287184,365,144900,66607
VA,23829,https://www.zip-codes.com/zip-code/23829/zip-code-23829.asp,36.733166,-77.231672,1178,159400,81250
VA,23830,https://www.zip-codes.com/zip-code/23830/zip-code-23830.asp,37.019662,-77.383392,1752,205400,88167
VA,23831,https://www.zip-codes.com/zip-code/23831/zip-code-23831.asp,37.335931,-77.457246,38990,225000,75520
VA,23832,https://www.zip-codes.com/zip-code/23832/zip-code-23832.asp,37.40883400000000,-77.60847200000000,40592,221700,87141
VA,23833,https://www.zip-codes.com/zip-code/23833/zip-code-23833.asp,37.210032,-77.666686,2292,185800,46167
VA,23834,https://www.zip-codes.com/zip-code/23834/zip-code-23834.asp,37.287969,-77.38910600000000,26660,170000,57253
VA,23836,https://www.zip-codes.com/zip-code/23836/zip-code-23836.asp,37.357266,-77.32524000000000,15850,226100,83407
VA,23837,https://www.zip-codes.com/zip-code/23837/zip-code-23837.asp,36.759084,-77.091162,4182,191300,50556
VA,23838,https://www.zip-codes.com/zip-code/23838/zip-code-23838.asp,37.322187,-77.637816,18381,334500,114284
VA,23839,https://www.zip-codes.com/zip-code/23839/zip-code-23839.asp,37.081356,-76.917324,893,152300,61711
VA,23840,https://www.zip-codes.com/zip-code/23840/zip-code-23840.asp,37.046471,-77.658062,1862,149800,63113
VA,23841,https://www.zip-codes.com/zip-code/23841/zip-code-23841.asp,37.044274,-77.552702,3512,187900,69891
VA,23842,https://www.zip-codes.com/zip-code/23842/zip-code-23842.asp,37.153998,-77.20957300000000,7333,220500,80764
VA,23843,https://www.zip-codes.com/zip-code/23843/zip-code-23843.asp,36.849752,-77.8058,638,121900,36053
VA,23844,https://www.zip-codes.com/zip-code/23844/zip-code-23844.asp,36.676486,-77.345449,556,84000,33106
VA,23845,https://www.zip-codes.com/zip-code/23845/zip-code-23845.asp,36.59052,-77.990181,453,0,41371
VA,23846,https://www.zip-codes.com/zip-code/23846/zip-code-23846.asp,37.065156,-76.82135600000000,955,163300,62857
VA,23847,https://www.zip-codes.com/zip-code/23847/zip-code-23847.asp,36.688366,-77.53291800000000,13482,107800,33591
VA,23850,https://www.zip-codes.com/zip-code/23850/zip-code-23850.asp,37.163342,-77.75142200000000,1158,135800,70852
VA,23851,https://www.zip-codes.com/zip-code/23851/zip-code-23851.asp,36.676318,-76.956512,14589,172000,46049
VA,23856,https://www.zip-codes.com/zip-code/23856/zip-code-23856.asp,36.790738,-77.716158,965,117900,46910
VA,23857,https://www.zip-codes.com/zip-code/23857/zip-code-23857.asp,36.577512,-77.891144,455,184000,59122
VA,23860,https://www.zip-codes.com/zip-code/23860/zip-code-23860.asp,37.274605,-77.225702,29407,132700,42935
VA,23866,https://www.zip-codes.com/zip-code/23866/zip-code-23866.asp,36.914926,-76.867396,2148,197600,56071
VA,23867,https://www.zip-codes.com/zip-code/23867/zip-code-23867.asp,36.81265300000000,-77.498522,2268,97700,46386
VA,23868,https://www.zip-codes.com/zip-code/23868/zip-code-23868.asp,36.718682,-77.814538,4904,108200,29109
VA,23872,https://www.zip-codes.com/zip-code/23872/zip-code-23872.asp,36.988398,-77.735714,2366,140600,58382
VA,23874,https://www.zip-codes.com/zip-code/23874/zip-code-23874.asp,36.60912800000000,-77.103566,975,161900,49750
VA,23875,https://www.zip-codes.com/zip-code/23875/zip-code-23875.asp,37.241925,-77.26727200000000,12684,212400,61270
VA,23876,https://www.zip-codes.com/zip-code/23876/zip-code-23876.asp,36.947372,-77.83953100000000,444,86700,80714
VA,23878,https://www.zip-codes.com/zip-code/23878/zip-code-23878.asp,36.816454,-77.031112,1219,171400,63052
VA,23879,https://www.zip-codes.com/zip-code/23879/zip-code-23879.asp,36.594442,-77.591891,626,78500,42361
VA,23881,https://www.zip-codes.com/zip-code/23881/zip-code-23881.asp,37.20494,-76.975024,1999,220200,52595
VA,23882,https://www.zip-codes.com/zip-code/23882/zip-code-23882.asp,36.913408,-77.39550600000000,2436,113800,47589
VA,23883,https://www.zip-codes.com/zip-code/23883/zip-code-23883.asp,37.142647,-76.745377,2330,223700,54609
VA,23885,https://www.zip-codes.com/zip-code/23885/zip-code-23885.asp,37.17973,-77.576844,2843,199800,64099
VA,23887,https://www.zip-codes.com/zip-code/23887/zip-code-23887.asp,36.572202,-77.814526,604,216300,54476
VA,23888,https://www.zip-codes.com/zip-code/23888/zip-code-23888.asp,36.946392,-76.974758,1845,121300,37596
VA,23889,https://www.zip-codes.com/zip-code/23889/zip-code-23889.asp,36.894527,-77.747658,660,83800,49393
VA,23890,https://www.zip-codes.com/zip-code/23890/zip-code-23890.asp,36.99730200000000,-77.10475800000000,3616,148400,46265
VA,23893,https://www.zip-codes.com/zip-code/23893/zip-code-23893.asp,36.60070200000000,-77.913836,468,149300,60699
VA,23894,https://www.zip-codes.com/zip-code/23894/zip-code-23894.asp,37.12931,-77.841789,761,174000,84063
VA,23897,https://www.zip-codes.com/zip-code/23897/zip-code-23897.asp,36.823898,-77.296084,665,0,30917
VA,23898,https://www.zip-codes.com/zip-code/23898/zip-code-23898.asp,36.8323,-76.858437,2190,246100,69292
VA,23901,https://www.zip-codes.com/zip-code/23901/zip-code-23901.asp,37.296336,-78.407659,14543,168300,46121
VA,23915,https://www.zip-codes.com/zip-code/23915/zip-code-23915.asp,36.710159000000000,-78.27809600000000,813,147600,51359
VA,23917,https://www.zip-codes.com/zip-code/23917/zip-code-23917.asp,36.64047100000000,-78.269951,3093,120700,44056
VA,23919,https://www.zip-codes.com/zip-code/23919/zip-code-23919.asp,36.596225,-78.143688,2519,213400,52179
VA,23920,https://www.zip-codes.com/zip-code/23920/zip-code-23920.asp,36.724117,-77.980542,3302,121100,46827
VA,23921,https://www.zip-codes.com/zip-code/23921/zip-code-23921.asp,37.617896,-78.605722,1988,116600,39297
VA,23922,https://www.zip-codes.com/zip-code/23922/zip-code-23922.asp,37.181928000000000,-78.223116,2007,133200,50154
VA,23923,https://www.zip-codes.com/zip-code/23923/zip-code-23923.asp,37.088625,-78.646468,2386,141500,41250
VA,23924,https://www.zip-codes.com/zip-code/23924/zip-code-23924.asp,36.809819,-78.41804,6234,110000,36220
VA,23927,https://www.zip-codes.com/zip-code/23927/zip-code-23927.asp,36.63491,-78.480598,5103,187300,48860
VA,23930,https://www.zip-codes.com/zip-code/23930/zip-code-23930.asp,37.142058,-78.08970700000000,5625,133300,41176
VA,23934,https://www.zip-codes.com/zip-code/23934/zip-code-23934.asp,37.14934,-78.625186,714,0,0
VA,23936,https://www.zip-codes.com/zip-code/23936/zip-code-23936.asp,37.526397000000000,-78.49519600000000,5315,136900,47518
VA,23937,https://www.zip-codes.com/zip-code/23937/zip-code-23937.asp,36.934018,-78.527294,1795,101000,27458
VA,23938,https://www.zip-codes.com/zip-code/23938/zip-code-23938.asp,36.91124,-78.021922,404,86200,52115
VA,23942,https://www.zip-codes.com/zip-code/23942/zip-code-23942.asp,37.13710800000000,-78.301746,1117,124300,31025
VA,23944,https://www.zip-codes.com/zip-code/23944/zip-code-23944.asp,36.903942,-78.182422,3265,121500,39548
VA,23947,https://www.zip-codes.com/zip-code/23947/zip-code-23947.asp,37.040454,-78.46089,3936,115300,44158
VA,23950,https://www.zip-codes.com/zip-code/23950/zip-code-23950.asp,36.678756,-78.076025,3225,107500,37784
VA,23952,https://www.zip-codes.com/zip-code/23952/zip-code-23952.asp,36.91684,-78.27573200000000,247,144800,26887
VA,23954,https://www.zip-codes.com/zip-code/23954/zip-code-23954.asp,37.077476,-78.382703,2211,99100,43625
VA,23958,https://www.zip-codes.com/zip-code/23958/zip-code-23958.asp,37.276263,-78.620482,3276,154800,53421
VA,23959,https://www.zip-codes.com/zip-code/23959/zip-code-23959.asp,37.0975,-78.804253,1215,77400,40167
VA,23960,https://www.zip-codes.com/zip-code/23960/zip-code-23960.asp,37.320331,-78.551204,1980,113400,44250
VA,23962,https://www.zip-codes.com/zip-code/23962/zip-code-23962.asp,36.95244,-78.713234,835,102200,20365
VA,23963,https://www.zip-codes.com/zip-code/23963/zip-code-23963.asp,37.189888,-78.821416,449,0,71026
VA,23964,https://www.zip-codes.com/zip-code/23964/zip-code-23964.asp,36.774012,-78.623653,1098,86700,39659
VA,23966,https://www.zip-codes.com/zip-code/23966/zip-code-23966.asp,37.306988,-78.283742,2484,186000,52955
VA,23967,https://www.zip-codes.com/zip-code/23967/zip-code-23967.asp,36.925715,-78.618706,1052,86200,49000
VA,23968,https://www.zip-codes.com/zip-code/23968/zip-code-23968.asp,36.725298,-78.516161,889,0,35455
VA,23970,https://www.zip-codes.com/zip-code/23970/zip-code-23970.asp,36.744534,-78.186564,8546,152000,38766
VA,23974,https://www.zip-codes.com/zip-code/23974/zip-code-23974.asp,36.966086,-78.25896800000000,3371,114500,41377
VA,23976,https://www.zip-codes.com/zip-code/23976/zip-code-23976.asp,36.843028,-78.621654,173,0,0
VA,24011,https://www.zip-codes.com/zip-code/24011/zip-code-24011.asp,37.270794,-79.941354,1306,765600,61042
VA,24012,https://www.zip-codes.com/zip-code/24012/zip-code-24012.asp,37.324045,-79.900699,30629,133900,45000
VA,24013,https://www.zip-codes.com/zip-code/24013/zip-code-24013.asp,37.26514,-79.92294,8302,83300,34925
VA,24014,https://www.zip-codes.com/zip-code/24014/zip-code-24014.asp,37.218198,-79.910444,17605,172900,56792
VA,24015,https://www.zip-codes.com/zip-code/24015/zip-code-24015.asp,37.254203,-79.976483,16300,170600,52970
VA,24016,https://www.zip-codes.com/zip-code/24016/zip-code-24016.asp,37.27053400000000,-79.959281,9928,123900,27411
VA,24017,https://www.zip-codes.com/zip-code/24017/zip-code-24017.asp,37.295869,-79.988509,23877,108600,35000
VA,24018,https://www.zip-codes.com/zip-code/24018/zip-code-24018.asp,37.216714,-80.03864200000000,40699,220700,67797
VA,24019,https://www.zip-codes.com/zip-code/24019/zip-code-24019.asp,37.342066000000000,-79.955325,29287,180800,69639
VA,24053,https://www.zip-codes.com/zip-code/24053/zip-code-24053.asp,36.620976,-80.504499,2585,117400,29511
VA,24054,https://www.zip-codes.com/zip-code/24054/zip-code-24054.asp,36.679556,-79.70806800000000,6541,94800,35181
VA,24055,https://www.zip-codes.com/zip-code/24055/zip-code-24055.asp,36.750567,-79.98175400000000,12722,88300,33788
VA,24059,https://www.zip-codes.com/zip-code/24059/zip-code-24059.asp,37.154456,-80.126876,1000,217700,72563
VA,24060,https://www.zip-codes.com/zip-code/24060/zip-code-24060.asp,37.266757,-80.43676500000000,48508,297400,46430
VA,24064,https://www.zip-codes.com/zip-code/24064/zip-code-24064.asp,37.389508,-79.770072,5008,185900,73702
VA,24065,https://www.zip-codes.com/zip-code/24065/zip-code-24065.asp,37.109738,-79.944968,6395,189900,67671
VA,24066,https://www.zip-codes.com/zip-code/24066/zip-code-24066.asp,37.532946,-79.669103,4557,153500,55375
VA,24067,https://www.zip-codes.com/zip-code/24067/zip-code-24067.asp,37.050937,-80.06046500000000,2291,180900,54833
VA,24069,https://www.zip-codes.com/zip-code/24069/zip-code-24069.asp,36.595305000000000,-79.616411,2039,108600,36013
VA,24070,https://www.zip-codes.com/zip-code/24070/zip-code-24070.asp,37.393771,-80.17361,1350,239800,66901
VA,24072,https://www.zip-codes.com/zip-code/24072/zip-code-24072.asp,37.029557,-80.23495800000000,1422,164300,75434
VA,24073,https://www.zip-codes.com/zip-code/24073/zip-code-24073.asp,37.12483,-80.41425600000000,33197,190600,58913
VA,24076,https://www.zip-codes.com/zip-code/24076/zip-code-24076.asp,36.608473,-80.45016,1150,157300,43906
VA,24077,https://www.zip-codes.com/zip-code/24077/zip-code-24077.asp,37.368044,-79.900728,882,166400,40000
VA,24078,https://www.zip-codes.com/zip-code/24078/zip-code-24078.asp,36.72861,-79.913449,6932,111400,36306
VA,24079,https://www.zip-codes.com/zip-code/24079/zip-code-24079.asp,37.049531,-80.160136,1856,149300,42369
VA,24082,https://www.zip-codes.com/zip-code/24082/zip-code-24082.asp,36.621047,-80.131908,376,118000,62500
VA,24083,https://www.zip-codes.com/zip-code/24083/zip-code-24083.asp,37.410196,-79.918068,4187,282200,71853
VA,24084,https://www.zip-codes.com/zip-code/24084/zip-code-24084.asp,37.128402,-80.69507,10201,147100,51553
VA,24085,https://www.zip-codes.com/zip-code/24085/zip-code-24085.asp,37.684719,-79.84297100000000,2117,145800,40109
VA,24086,https://www.zip-codes.com/zip-code/24086/zip-code-24086.asp,37.279312,-80.655068,148,73200,28507
VA,24087,https://www.zip-codes.com/zip-code/24087/zip-code-24087.asp,37.230547,-80.266692,3669,116200,51687
VA,24088,https://www.zip-codes.com/zip-code/24088/zip-code-24088.asp,36.883106,-80.07674500000000,3921,118600,45439
VA,24089,https://www.zip-codes.com/zip-code/24089/zip-code-24089.asp,36.713621,-79.971414,2256,81000,38883
VA,24090,https://www.zip-codes.com/zip-code/24090/zip-code-24090.asp,37.514247,-79.895158,4366,260900,73728
VA,24091,https://www.zip-codes.com/zip-code/24091/zip-code-24091.asp,36.899891,-80.32823,7419,189700,48546
VA,24092,https://www.zip-codes.com/zip-code/24092/zip-code-24092.asp,36.996786,-79.761139,3094,141100,43511
VA,24093,https://www.zip-codes.com/zip-code/24093/zip-code-24093.asp,37.375897,-80.865222,145,162500,60333
VA,24095,https://www.zip-codes.com/zip-code/24095/zip-code-24095.asp,37.211382,-79.758618,4858,181500,60058
VA,24101,https://www.zip-codes.com/zip-code/24101/zip-code-24101.asp,37.181625,-79.80131,6757,200000,66000
VA,24102,https://www.zip-codes.com/zip-code/24102/zip-code-24102.asp,36.842623,-79.999136,1674,158100,34914
VA,24104,https://www.zip-codes.com/zip-code/24104/zip-code-24104.asp,37.139844,-79.478326,4232,270600,68171
VA,24105,https://www.zip-codes.com/zip-code/24105/zip-code-24105.asp,36.903644,-80.582286,571,191400,51765
VA,24112,https://www.zip-codes.com/zip-code/24112/zip-code-24112.asp,36.73973400000000,-79.888412,31913,96100,35997
VA,24120,https://www.zip-codes.com/zip-code/24120/zip-code-24120.asp,36.709562,-80.413834,1938,116000,39000
VA,24121,https://www.zip-codes.com/zip-code/24121/zip-code-24121.asp,37.172301,-79.626847,13251,256500,60787
VA,24122,https://www.zip-codes.com/zip-code/24122/zip-code-24122.asp,37.408658,-79.69238100000000,1543,134700,53201
VA,24124,https://www.zip-codes.com/zip-code/24124/zip-code-24124.asp,37.305901,-80.91215600000000,4445,94900,49312
VA,24127,https://www.zip-codes.com/zip-code/24127/zip-code-24127.asp,37.488236,-80.222353,4243,160700,46926
VA,24128,https://www.zip-codes.com/zip-code/24128/zip-code-24128.asp,37.318572000000000,-80.520212,1851,184200,61838
VA,24131,https://www.zip-codes.com/zip-code/24131/zip-code-24131.asp,37.577574,-80.239805,119,0,0
VA,24133,https://www.zip-codes.com/zip-code/24133/zip-code-24133.asp,36.680591,-80.14591300000000,2296,88200,44364
VA,24134,https://www.zip-codes.com/zip-code/24134/zip-code-24134.asp,37.255110000000000,-80.75160100000000,5980,122700,55461
VA,24136,https://www.zip-codes.com/zip-code/24136/zip-code-24136.asp,37.358431,-80.567326,2991,126300,53565
VA,24137,https://www.zip-codes.com/zip-code/24137/zip-code-24137.asp,36.922914,-79.674419,3268,218600,55652
VA,24138,https://www.zip-codes.com/zip-code/24138/zip-code-24138.asp,37.058536,-80.323636,1501,187800,77091
VA,24139,https://www.zip-codes.com/zip-code/24139/zip-code-24139.asp,37.007766,-79.479456,604,156400,0
VA,24141,https://www.zip-codes.com/zip-code/24141/zip-code-24141.asp,37.114775,-80.593744,22206,169700,48411
VA,24147,https://www.zip-codes.com/zip-code/24147/zip-code-24147.asp,37.400989,-80.840154,595,126700,52533
VA,24148,https://www.zip-codes.com/zip-code/24148/zip-code-24148.asp,36.597444,-79.858436,7770,111400,42016
VA,24149,https://www.zip-codes.com/zip-code/24149/zip-code-24149.asp,37.027288,-80.43428,3540,201800,59621
VA,24150,https://www.zip-codes.com/zip-code/24150/zip-code-24150.asp,37.398322,-80.604642,632,125900,52143
VA,24151,https://www.zip-codes.com/zip-code/24151/zip-code-24151.asp,36.962184,-79.86338,19489,138300,42615
VA,24153,https://www.zip-codes.com/zip-code/24153/zip-code-24153.asp,37.28349,-80.119264,37813,185200,61511
VA,24161,https://www.zip-codes.com/zip-code/24161/zip-code-24161.asp,36.991038,-79.54756,450,156300,46346
VA,24162,https://www.zip-codes.com/zip-code/24162/zip-code-24162.asp,37.139756,-80.255032,2109,171500,56250
VA,24165,https://www.zip-codes.com/zip-code/24165/zip-code-24165.asp,36.588321,-80.06683700000000,1602,113000,39038
VA,24167,https://www.zip-codes.com/zip-code/24167/zip-code-24167.asp,37.247852,-80.74190900000000,332,100800,53083
VA,24168,https://www.zip-codes.com/zip-code/24168/zip-code-24168.asp,36.735316,-79.948696,242,85200,30200
VA,24171,https://www.zip-codes.com/zip-code/24171/zip-code-24171.asp,36.697229,-80.22704300000000,8015,123200,40833
VA,24174,https://www.zip-codes.com/zip-code/24174/zip-code-24174.asp,37.361096,-79.663661,2515,110600,44602
VA,24175,https://www.zip-codes.com/zip-code/24175/zip-code-24175.asp,37.416856,-79.931434,8516,249500,71940
VA,24176,https://www.zip-codes.com/zip-code/24176/zip-code-24176.asp,36.994533,-79.670534,2113,414200,81597
VA,24179,https://www.zip-codes.com/zip-code/24179/zip-code-24179.asp,37.278286,-79.78675600000000,20049,166700,53108
VA,24184,https://www.zip-codes.com/zip-code/24184/zip-code-24184.asp,37.08185200000000,-79.78665,5109,224100,55265
VA,24185,https://www.zip-codes.com/zip-code/24185/zip-code-24185.asp,36.808204,-80.269894,801,137500,60484
VA,24201,https://www.zip-codes.com/zip-code/24201/zip-code-24201.asp,36.614615,-82.17482700000000,17293,108900,37882
VA,24202,https://www.zip-codes.com/zip-code/24202/zip-code-24202.asp,36.685122,-82.205598,13820,136600,44356
VA,24210,https://www.zip-codes.com/zip-code/24210/zip-code-24210.asp,36.769686,-82.09047200000000,16612,138500,42162
VA,24211,https://www.zip-codes.com/zip-code/24211/zip-code-24211.asp,36.666506,-81.966482,10363,198000,61193
VA,24216,https://www.zip-codes.com/zip-code/24216/zip-code-24216.asp,36.945726,-82.765757,2514,53100,27830
VA,24217,https://www.zip-codes.com/zip-code/24217/zip-code-24217.asp,37.081637,-82.202574,362,56900,18796
VA,24219,https://www.zip-codes.com/zip-code/24219/zip-code-24219.asp,36.842372,-82.755426,9476,114200,44703
VA,24220,https://www.zip-codes.com/zip-code/24220/zip-code-24220.asp,37.15776500000000,-82.23577,591,80300,40074
VA,24221,https://www.zip-codes.com/zip-code/24221/zip-code-24221.asp,36.644076,-83.022598,861,116000,27250
VA,24224,https://www.zip-codes.com/zip-code/24224/zip-code-24224.asp,36.866282,-82.255302,4639,79600,34393
VA,24225,https://www.zip-codes.com/zip-code/24225/zip-code-24225.asp,36.990989,-82.116501,1675,70000,26875
VA,24226,https://www.zip-codes.com/zip-code/24226/zip-code-24226.asp,37.12967800000000,-82.33014200000000,1247,86000,30284
VA,24228,https://www.zip-codes.com/zip-code/24228/zip-code-24228.asp,37.170877,-82.440088,5750,78200,29803
VA,24230,https://www.zip-codes.com/zip-code/24230/zip-code-24230.asp,36.972358,-82.490804,6051,82200,36385
VA,24236,https://www.zip-codes.com/zip-code/24236/zip-code-24236.asp,36.651356,-81.74311800000000,2670,104300,34615
VA,24237,https://www.zip-codes.com/zip-code/24237/zip-code-24237.asp,37.033861,-82.26661,890,63900,28173
VA,24239,https://www.zip-codes.com/zip-code/24239/zip-code-24239.asp,37.062054,-82.128856,51,82900,0
VA,24243,https://www.zip-codes.com/zip-code/24243/zip-code-24243.asp,36.800688,-82.91157,1719,95000,47333
VA,24244,https://www.zip-codes.com/zip-code/24244/zip-code-24244.asp,36.713147,-82.832044,4976,86600,36711
VA,24245,https://www.zip-codes.com/zip-code/24245/zip-code-24245.asp,36.815926,-82.514921,972,72200,30764
VA,24248,https://www.zip-codes.com/zip-code/24248/zip-code-24248.asp,36.63386,-83.53949200000000,2456,94900,32923
VA,24250,https://www.zip-codes.com/zip-code/24250/zip-code-24250.asp,36.775033,-82.629408,1365,79300,39590
VA,24251,https://www.zip-codes.com/zip-code/24251/zip-code-24251.asp,36.701936000000000,-82.635476,9276,92900,41744
VA,24256,https://www.zip-codes.com/zip-code/24256/zip-code-24256.asp,37.198961,-82.278485,2875,63300,25647
VA,24258,https://www.zip-codes.com/zip-code/24258/zip-code-24258.asp,36.652092,-82.428974,1448,111900,41490
VA,24260,https://www.zip-codes.com/zip-code/24260/zip-code-24260.asp,37.0406,-81.975487,4279,82800,30786
VA,24263,https://www.zip-codes.com/zip-code/24263/zip-code-24263.asp,36.676582,-83.17820400000000,5734,88200,38353
VA,24265,https://www.zip-codes.com/zip-code/24265/zip-code-24265.asp,36.832552,-82.956,680,31500,18750
VA,24266,https://www.zip-codes.com/zip-code/24266/zip-code-24266.asp,36.89605,-82.025442,7754,129900,44412
VA,24269,https://www.zip-codes.com/zip-code/24269/zip-code-24269.asp,37.083401,-82.38146400000000,248,126300,0
VA,24270,https://www.zip-codes.com/zip-code/24270/zip-code-24270.asp,36.713824,-82.257791,482,79300,39625
VA,24271,https://www.zip-codes.com/zip-code/24271/zip-code-24271.asp,36.75785,-82.41645600000000,2411,114400,33088
VA,24272,https://www.zip-codes.com/zip-code/24272/zip-code-24272.asp,37.020216,-82.348884,558,80200,19787
VA,24273,https://www.zip-codes.com/zip-code/24273/zip-code-24273.asp,36.967851,-82.644439,5546,75600,31240
VA,24277,https://www.zip-codes.com/zip-code/24277/zip-code-24277.asp,36.762398,-83.026814,5046,85100,24882
VA,24279,https://www.zip-codes.com/zip-code/24279/zip-code-24279.asp,37.106026,-82.624375,3119,78800,41736
VA,24280,https://www.zip-codes.com/zip-code/24280/zip-code-24280.asp,36.971132,-81.893353,470,157000,44318
VA,24281,https://www.zip-codes.com/zip-code/24281/zip-code-24281.asp,36.646142,-83.336217,2431,79300,24944
VA,24282,https://www.zip-codes.com/zip-code/24282/zip-code-24282.asp,36.828483,-83.05009,472,50500,24509
VA,24283,https://www.zip-codes.com/zip-code/24283/zip-code-24283.asp,36.942463,-82.363777,1692,84800,32634
VA,24290,https://www.zip-codes.com/zip-code/24290/zip-code-24290.asp,36.614434,-82.570339,1887,108400,32564
VA,24292,https://www.zip-codes.com/zip-code/24292/zip-code-24292.asp,36.620099,-81.597826,572,78600,23654
VA,24293,https://www.zip-codes.com/zip-code/24293/zip-code-24293.asp,37.016201,-82.603629,6223,108600,41201
VA,24301,https://www.zip-codes.com/zip-code/24301/zip-code-24301.asp,37.073874000000000,-80.7958,14024,111600,47844
VA,24311,https://www.zip-codes.com/zip-code/24311/zip-code-24311.asp,36.883624,-81.388513,1628,74700,27444
VA,24312,https://www.zip-codes.com/zip-code/24312/zip-code-24312.asp,36.832513,-80.862876,2346,89800,36277
VA,24313,https://www.zip-codes.com/zip-code/24313/zip-code-24313.asp,36.90675,-80.811574,768,64700,30341
VA,24314,https://www.zip-codes.com/zip-code/24314/zip-code-24314.asp,37.155171,-81.215583,1217,83800,56250
VA,24315,https://www.zip-codes.com/zip-code/24315/zip-code-24315.asp,37.149072,-81.052019,2796,118900,47283
VA,24316,https://www.zip-codes.com/zip-code/24316/zip-code-24316.asp,36.941637,-81.651338,77,0,0
VA,24317,https://www.zip-codes.com/zip-code/24317/zip-code-24317.asp,36.61095200000000,-80.67698,3853,105800,41977
VA,24318,https://www.zip-codes.com/zip-code/24318/zip-code-24318.asp,37.015464,-81.358977,621,0,61023
VA,24319,https://www.zip-codes.com/zip-code/24319/zip-code-24319.asp,36.75816,-81.643096,6102,118500,49792
VA,24322,https://www.zip-codes.com/zip-code/24322/zip-code-24322.asp,36.797258,-81.107605,198,0,44917
VA,24323,https://www.zip-codes.com/zip-code/24323/zip-code-24323.asp,36.871658,-81.205153,685,137500,67692
VA,24324,https://www.zip-codes.com/zip-code/24324/zip-code-24324.asp,36.977167,-80.78281200000000,2065,162000,64886
VA,24325,https://www.zip-codes.com/zip-code/24325/zip-code-24325.asp,36.833764,-80.608731,1156,110000,35759
VA,24326,https://www.zip-codes.com/zip-code/24326/zip-code-24326.asp,36.725074,-81.191316,1209,104500,37917
VA,24328,https://www.zip-codes.com/zip-code/24328/zip-code-24328.asp,36.657194,-80.699344,2347,98200,43914
VA,24330,https://www.zip-codes.com/zip-code/24330/zip-code-24330.asp,36.717474,-81.025911,3146,89900,32083
VA,24333,https://www.zip-codes.com/zip-code/24333/zip-code-24333.asp,36.669428,-80.940081,18235,102300,36227
VA,24340,https://www.zip-codes.com/zip-code/24340/zip-code-24340.asp,36.758574,-81.77078,5023,135400,50067
